tweet_id,created_at,text,clean_text,cluster
13736,Wed Nov 01 02:25:35 +0000 2017,@VerizonSupport HDTV +xBox +Fios connection. Ive experienced this issue for yrs. It always looks like the throttling issue to me. Eg https://t.co/BkhlnNfSfu,hdtv +xbox +fios connection. ive experienced this issue for yrs. it always looks like the throttling issue to me. eg,3
14154,Wed Nov 01 02:30:32 +0000 2017,@VerizonSupport The guide and info has not been working on my DVR box for a few days.,the guide and info has not been working on my dvr box for a few days.,10
14552,Wed Nov 01 02:30:53 +0000 2017,@115900 stay sleep. We’ll be glad to give our hard earned money to s company who cares like .@115725 https://t.co/87MkgV125I,stay sleep. we’ll be glad to give our hard earned money to s company who cares like .,10
14140,Wed Nov 01 02:32:04 +0000 2017,@VerizonSupport Wow! Real shame that our current provider has no answer to why we are experiencing bad signal but their competitor is responding. @115900,wow! real shame that our current provider has no answer to why we are experiencing bad signal but their competitor is responding.,10
13718,Wed Nov 01 02:38:05 +0000 2017,@VerizonSupport Here you go https://t.co/8u2GWVuEyF,here you go,10
17049,Wed Nov 01 03:59:18 +0000 2017,@115722 Shits trash honestly.,shits trash honestly.,10
17631,Wed Nov 01 04:33:16 +0000 2017,@VerizonSupport are there internet issues or maintenance going on in my area? Suddenly lost connection on all devices,are there internet issues or maintenance going on in my area? suddenly lost connection on all devices,0
17628,Wed Nov 01 04:39:38 +0000 2017,Is anyone else’s WiFi acting up? @115722,is anyone else’s wifi acting up?,10
17609,Wed Nov 01 04:43:53 +0000 2017,@VerizonSupport Residential,residential,10
17615,Wed Nov 01 04:53:08 +0000 2017,"@VerizonSupport I told you moron I'm not using the app, pay attention your just as bad as your service","i told you moron i'm not using the app, pay attention your just as bad as your service",6
17839,Wed Nov 01 04:53:24 +0000 2017,@VerizonSupport I have restarted the router multiple times and also reset the ONT. All produced the same result - no broadband connection.,i have restarted the router multiple times and also reset the ont. all produced the same result - no broadband connection.,9
17836,Wed Nov 01 04:55:32 +0000 2017,@115722 fix the WiFi like what is y’all doing I got homework that’s due🙄,fix the wifi like what is y’all doing i got homework that’s due🙄,10
17630,Wed Nov 01 04:58:54 +0000 2017,"@VerizonSupport Well that explains it, thanks for the info.","well that explains it, thanks for the info.",10
17617,Wed Nov 01 04:59:32 +0000 2017,"@VerizonSupport Did all that genius, now it's telling me I need to create a new temporary password,  still waiting for you to send it to me. It's been awhil","did all that genius, now it's telling me i need to create a new temporary password, still waiting for you to send it to me. it's been awhil",9
18021,Wed Nov 01 05:00:02 +0000 2017,Just got smoked by an @115722 #outage half way through my stream for the night. #feelsbadman,just got smoked by an outage half way through my stream for the night. feelsbadman,6
17619,Wed Nov 01 05:09:02 +0000 2017,@VerizonSupport Yeah but I never got my temporary password so it's still useless. Guess I just won't pay it.,yeah but i never got my temporary password so it's still useless. guess i just won't pay it.,6
17621,Wed Nov 01 05:15:09 +0000 2017,"@VerizonSupport Text, but I don't care anymore sick of your company harassing me, I'll just not pay","text, but i don't care anymore sick of your company harassing me, i'll just not pay",6
18302,Wed Nov 01 05:15:22 +0000 2017,@Ask_Spectrum why is my internet out I live in queens NY I need to do homework and I got no internet. Should of stayed with Verizon. So mad.,why is my internet out i live in queens ny i need to do homework and i got no internet. should of stayed with verizon. so mad.,0
18020,Wed Nov 01 05:18:26 +0000 2017,@VerizonSupport You're DNS servers werent responding. We are good now.,you're dns servers werent responding. we are good now.,10
17623,Wed Nov 01 05:22:37 +0000 2017,"@VerizonSupport Yes it is, stop making excuses for yoir shitty company.  I'm done with it. Just won't pay it.  You don't want my money then fine don't text","yes it is, stop making excuses for yoir shitty company. i'm done with it. just won't pay it. you don't want my money then fine don't text",6
18023,Wed Nov 01 05:41:18 +0000 2017,@VerizonSupport And now it's back. More DNS issues.,and now it's back. more dns issues.,10
18559,Wed Nov 01 05:47:46 +0000 2017,"@VerizonSupport I'ld love that, but not at the 3 MB maximum DL you all currently have in the area =p.","i'ld love that, but not at the 3 mb maximum dl you all currently have in the area =p.",10
19834,Wed Nov 01 06:17:33 +0000 2017,Fuck is yall doing @115722 smh,fuck is yall doing smh,10
13729,Wed Nov 01 06:48:29 +0000 2017,@VerizonSupport It’s also when I’m playing video games.,it’s also when i’m playing video games.,10
26076,Wed Nov 01 09:54:33 +0000 2017,Has @115725 service just been ridiculously slow for anyone else this week?,has service just been ridiculously slow for anyone else this week?,6
27056,Wed Nov 01 10:05:55 +0000 2017,Not sure why @121927 is blackout in Pittsburgh. Any reason @115722 ? #bloomberg it is https://t.co/WKYdQ13hXi,not sure why is blackout in pittsburgh. any reason ? bloomberg it is,10
27055,Wed Nov 01 10:08:53 +0000 2017,@VerizonSupport Yes it has actually been like this for a couple weeks. Then it says check cables. But all other channels are working.,yes it has actually been like this for a couple weeks. then it says check cables. but all other channels are working.,10
31075,Wed Nov 01 11:51:15 +0000 2017,@VerizonSupport Did you get the reply?  System status and power ok lights are green.  I am hoping to get a tech to check the bbu and ont very soon.,did you get the reply? system status and power ok lights are green. i am hoping to get a tech to check the bbu and ont very soon.,10
31073,Wed Nov 01 12:05:39 +0000 2017,@VerizonSupport I tried last night with someone on the phone.  It didnt help.  Said i need a tech but couldnt sched until next week.,i tried last night with someone on the phone. it didnt help. said i need a tech but couldnt sched until next week.,5
31069,Wed Nov 01 12:06:47 +0000 2017,@122848 First of all CSpire I was quoting a song. Be gone. Im happy with @115725,first of all cspire i was quoting a song. be gone. im happy with,10
32137,Wed Nov 01 12:22:02 +0000 2017,"@VerizonSupport You service my area but not my building, how do I make a request?","you service my area but not my building, how do i make a request?",10
32628,Wed Nov 01 12:48:00 +0000 2017,24 hrs and no internet?!?! I think it’s time to make the switch from Spectrum to Fios. What gives @Ask_Spectrum? I’m losing money over here!,24 hrs and no internet?!?! i think it’s time to make the switch from spectrum to fios. what gives ? i’m losing money over here!,0
31079,Wed Nov 01 12:50:21 +0000 2017,@VerizonSupport Yes.  Next tues.  That would be 8 days wo service.  Trying to get something sooner.,yes. next tues. that would be 8 days wo service. trying to get something sooner.,4
33622,Wed Nov 01 13:10:02 +0000 2017,@115725 Your automated system is shit. I can't get to a human being. I've just wasted 15 minutes trying. Please help! #DoYourFuckingJob,your automated system is shit. i can't get to a human being. i've just wasted 15 minutes trying. please help! doyourfuckingjob,5
33621,Wed Nov 01 13:16:11 +0000 2017,"@VerizonSupport The one I was given last night: Hello Julie, Our Financial Service Team can assist you with this @ 888 338-9333 after 8 am.
^NHP","the one i was given last night: hello julie, our financial service team can assist you with this @ 888 338-9333 after 8 am. ^nhp",10
33625,Wed Nov 01 13:21:07 +0000 2017,@VerizonSupport Repeatedly sends me to auto system that texts a code to my dead mom's phone which we donated as we thought it was take care of. JFC,repeatedly sends me to auto system that texts a code to my dead mom's phone which we donated as we thought it was take care of. jfc,7
31081,Wed Nov 01 13:21:41 +0000 2017,@VerizonSupport We can't just contact the office directly and ask if they can do any better than the online computer system?,we can't just contact the office directly and ask if they can do any better than the online computer system?,6
35461,Wed Nov 01 13:27:02 +0000 2017,@VerizonSupport I pay for 150mbps but I get 1.72mbps unless I’m directly next to the router.,i pay for 150mbps but i get 1.72mbps unless i’m directly next to the router.,9
35453,Wed Nov 01 13:27:06 +0000 2017,@115722 we’re having issues in our office trying to set up our linksys router. Can someone help? Even with Fios tower we can’t connect,we’re having issues in our office trying to set up our linksys router. can someone help? even with fios tower we can’t connect,5
33627,Wed Nov 01 13:37:34 +0000 2017,@VerizonSupport This is not a direct number. I'm still getting shuffled to automated system. UNBELIEVABLE! Please help. This is ridiculous #verizonfraud,this is not a direct number. i'm still getting shuffled to automated system. unbelievable! please help. this is ridiculous verizonfraud,5
35457,Wed Nov 01 13:38:12 +0000 2017,@115725 how many times in a fucking hour can your shitty cloud service ads appear on my phone. It's a terrible cloud service,how many times in a fucking hour can your shitty cloud service ads appear on my phone. it's a terrible cloud service,7
35438,Wed Nov 01 13:39:27 +0000 2017,@VerizonSupport When we removed our old router no light for internet went on and then when we plugged in the new one we got the orange light,when we removed our old router no light for internet went on and then when we plugged in the new one we got the orange light,9
35460,Wed Nov 01 13:43:20 +0000 2017,"@VerizonSupport Ive rebooted on multiple occasions. It’s never been this bad, just a month ago it started acting up though I expected it to return","ive rebooted on multiple occasions. it’s never been this bad, just a month ago it started acting up though i expected it to return",6
35437,Wed Nov 01 13:45:02 +0000 2017,@VerizonSupport Yeah. It’s off,yeah. it’s off,10
32138,Wed Nov 01 13:45:26 +0000 2017,@123111 @VerizonSupport Lmaoooo only you would have internet services vying for you patronage before 9 am,lmaoooo only you would have internet services vying for you patronage before 9 am,0
36304,Wed Nov 01 13:49:32 +0000 2017,Cannot wait until I cut ties with @115725,cannot wait until i cut ties with,10
36298,Wed Nov 01 13:53:57 +0000 2017,@VerizonSupport is your site &amp; app down again? Trying to pay my bill and am getting a blank screen on Chrome and app won't pass home screen!,is your site app down again? trying to pay my bill and am getting a blank screen on chrome and app won't pass home screen!,10
35448,Wed Nov 01 14:03:56 +0000 2017,@VerizonSupport Ok great! Still no internet,ok great! still no internet,0
